name;WoSline;author;title;journal;year
HOOD_W(2001)52:1242;130409;Hood, WW; The scatter of documents over databases in different subject domains: How many databases are needed?;J AM SOC INF SCI TEC;2001
SEN_S(2001)81:1275;130473;Sen, SK; Effectiveness of secondary services for knowledge and sciento-informetric analyses;CURR SCI INDIA;2001
KRETSCHM_H(2001)52:363;130516;Kretschmer, H;" Selected papers of the ""Second Berlin Workshop on Scientometrics and Informetrics/Collaboration in Science and in Technology and First COLLNET Meeting"" - Berlin (Germany), September 1-4, 2000 - Preface";SCIENTOMETRICS;2001
BURRELL_Q(2001)52:1075;130553;Burrell, QL;" ""Ambiguity"" and scientometric measurement: A dissenting view";J AM SOC INF SCI TEC;2001
SKALSKA-_M(2001)52:211;130615;Skalska-Zlat, M; Nalimov and the Polish way towards science of science - Vassily V. Nalimov;SCIENTOMETRICS;2001
HOOD_W(2001)52:291;130654;Hood, WW; The literature of bibliometrics, scientometrics, and informetrics;SCIENTOMETRICS;2001
MOED_H(2001)57:696;130798;Moed, HF; Lectures on informetrics and scientometrics.;J DOC;2001
KRETSCHM_H(2001)52:610;130834;Kretschmer, H; Author inflation leads to a breakdown of Lotka's law;J AM SOC INF SCI TEC;2001
EGGHE_L(2001)52:371;130899;Egghe, L; A noninformetric analysis of the relationship between citation age and journal productivity;J AM SOC INF SCI TEC;2001
BOOKSTEI_A(2001)52:74;130976;Bookstein, A; Implications of ambiguity for scientometric measurement;J AM SOC INF SCI TEC;2001
BAR-ILAN_J(2001)50:7;131035;Bar-Ilan, J; Data collection methods on the Web for informetric purposes - A review and analysis;SCIENTOMETRICS;2001
BJORNEBO_L(2001)50:65;131152;Bjorneborn, L; Perspectives of webometrics;SCIENTOMETRICS;2001
HARNAD_S(2000)79:629;131252;Harnad, S; Integrating, navigating, and analysing open Eprint archives through open citation linking (the OpCit project);CURR SCI INDIA;2000
BENSMAN_S(2000)51:816;131350;Bensman, SJ; Probability distributions in library and information science: A historical and practitioner viewpoint;J AM SOC INFORM SCI;2000
EGGHE_L(2000)48:345;131453;Egghe, L; A heuristic study of the first-citation distribution;SCIENTOMETRICS;2000
WORMELL_I(2000)50:75;131505;Wormell, I; Libri's golden jubilee in a bibliometric mirror;LIBRI;2000
WORMELL_I(2000)48:203;131555;Wormell, I; Bibliometric analysis of the Welfare Topic;SCIENTOMETRICS;2000
WORMELL_I(2000)48:237;131606;Wormell, I; Critical aspects of the Danish Welfare State - as revealed by issue tracking;SCIENTOMETRICS;2000
JARVELIN_K(2000)56:250;131650;Jarvelin, K; A user-oriented interface for generalised informetric analysis based on applying advanced data modelling techniques;J DOC;2000
BAR-ILAN_J(2000)51:432;131738;Bar-Ilan, J; The Web as an information source on informetrics? A content analysis;J AM SOC INFORM SCI;2000
BOGAERT_J(2000)47:195;131815;Bogaert, J; Percolation as a model for informetric distributions: Fragment size distribution characterised by Bradford curves;SCIENTOMETRICS;2000
MOED_H(2000)47:449;131891;Moed, HF; Speech delivered at the 7th International Conference on Scientometric and Informetrics in Colima (1999) in the honour of Dr. Cornelius Le Pair on the occasion of his retirement;SCIENTOMETRICS;2000
MEADOWS_J(2000)56:104;131927;Meadows, J; Proceedings of the Seventh Conference of the International Society for Scientometrics and Informetrics.;J DOC;2000
EGGHE_L(2000)26:329;131964;Egghe, L; New informetric aspects of the Internet: some reflections - many problems;J INF SCI;2000
THOMAS_O(2000)26:421;132029;Thomas, O; Webometric analysis of departments of librarianship and information science;J INFORM SCI;2000
TILL_J(2000)2:e14;132097;Till, J; Peer Review in a Post-Eprints World: A Proposal;J MED INTERNET RES;2000
AGUILLO_I(2000)24:138;132165;Aguillo, I; A new generation of tools for search, recovery and quality evaluation of World Wide Web medical resources;ONLINE INFORM REV;2000
INGWERSE_P(2000):373;132221;Ingwersen, P; Applying diachronic citation analysis to research program evaluations;ASIST MON SER;2000
KOENIG_M(2000):389;132286;Koenig, MED; Scientometrics, cybermetrics, and firm performance;ASIST MON SER;2000
BAR-ILAN_J(1999)46:371;132371;Bar-Ilan, J;" The life span of a specific topic on the Web - The case of ""informetrics"": A quantitative analysis";SCIENTOMETRICS;1999
DAVIS_M(1999)46:399;132431;Davis, M; Ophthalmology and optics: An informetric study of Australia's contribution to fields in the vision science domain, 1991-95;SCIENTOMETRICS;1999
WILSON_C(1999)46:647;132486;Wilson, CS; Using online databases to form subject collections for informetric analyses;SCIENTOMETRICS;1999
BORKO_H(1999)69:390;132540;Borko, H; Proceedings of the Sixth Conference of the International Society for Scientometrics and Informetrics.;LIBR QUART;1999
SAAM_N(1999)44:135;132577;Saam, NJ; Lotka's law reconsidered: The evolution of publication and citation distributions in scientific fields;SCIENTOMETRICS;1999
WILSON_C(1999)34:107;132657;Wilson, CS; Informetrics;ANNU REV INFORM SCI;1999
PORS_N(1999)55:106;133187;Pors, NO; Sixth International Conference of the International Society for Scientometrics and Informetrics: proceedings, Jerusalem, June 16-19, 1997;J DOC;1999
HERNANDE_A(1999)1:e1;133225;Hernandez-Borges, AA; Can Examination of WWW Usage Statistics and other Indirect Quality Indicators Help to Distinguish the Relative Quality of Medical websites?;J MED INTERNET RES;1999
WORMELL_I(1998)54:584;133312;Wormell, I; Informetric analysis of the international impact of scientific journals: How 'international' are the international journals?;J DOC;1998
WORMELL_I(1998)21:25;133363;Wormell, I; Informetrics - Exploring databases as analytical tools;DATABASE;1998
BENSMAN_S(1998)42:147;133404;Bensman, SJ; Scientific and technical serials holdings optimization in an inefficient market: A LSU serials redesign project exercise;LIBR RESOUR TECH SER;1998
GUPTA_B(1998)42:335;133636;Gupta, BM; Growth and obsolescence of literature in theoretical population genetics;SCIENTOMETRICS;1998
HEINE_M(1998)54:303;133686;Heine, MH; Bradford ranking conventions and their application to a growing literature;J DOC;1998
GARFIELD_E(1998)48:67;133765;Garfield, E; From citation indexes to informetrics: Is the tail now wagging the dog?;LIBRI;1998
ANEGON_F(1998)42:229;133877;Anegon, FD; Research fronts in library and information science in Spain (1985-1994);SCIENTOMETRICS;1998
BAR-ILAN_J(1998)49:568;133948;Bar-Ilan, J; Proceedings of the sixth conference of the International Society for Scientometrics and Informetrics. Jerusalem, June 16-19, 1997;J AM SOC INFORM SCI;1998
HUBER_J(1998)49:471;133988;Huber, JC; Cumulative advantage and success-breeds-success: The value of time pattern analysis;J AM SOC INFORM SCI;1998
DOWNIE_J(1998)23:88;134071;Downie, JS; Informetrics and music information retrieval;CAN J INFORM LIB SCI;1998
WILSON_C(1998)41:209;134106;Wilson, CS; Defining subject collections for informetric analyses: The effect of varying the subject aboutness level;SCIENTOMETRICS;1998
EGGHE_L(1997)53:488;134164;Egghe, L; Duality in information retrieval and the hypergeometric distribution;J DOC;1997
BOOKSTEI_A(1997)40:369;134222;Bookstein, A; Ambiguity in measurement;SCIENTOMETRICS;1997
EGGHE_L(1997)40:455;134282;Egghe, L; Fractal and informetric aspects of hypertext systems;SCIENTOMETRICS;1997
KORTELAI_T(1997)40:555;134337;Kortelainen, TAM; Applying concepts of diffusion research in an informetric study;SCIENTOMETRICS;1997
ALMIND_T(1997)53:404;134384;Almind, TC; Informetric analyses on the World Wide Web: Methodological approaches to 'webometrics';J DOC;1997
OLUICVUK_V(1997)48:833;134445;OluicVukovic, V; Bradford's distribution: From the classical bibliometric ''law'' to the more general stochastic models;J AM SOC INFORM SCI;1997
LENA_M(1997)29:169;134615;Lena, MMYL; Scientific productivity in environmental psychology in Mexico - A bibliometric analysis;ENVIRON BEHAV;1997
BOOKSTEI_A(1997)48:2;134818;Bookstein, A; Informetric distributions .3. Ambiguity and randomness;J AM SOC INFORM SCI;1997
BROOKS_T(1997)67:93;134867;Brooks, TA; Proceedings of the fifth Biennial Conference of the International Society for Scientometrics and Informetrics - Koenig,MED, Bookstein,A;LIBR QUART;1997
DAVENPOR_E(1996)18:90;134904;Davenport, E; Proceedings of the Fifth Biennial Conference of the International Society for Scientometrics and Informetrics - Koenig,M, Bookstein,A;LIBR INFORM SCI RES;1996
WOLFRAM_D(1996)47:765;134940;Wolfram, D; Inter-record linkage structure in a hypertext bibliographic retrieval system;J AM SOC INFORM SCI;1996
[ANONYMO_(1996)37:381;135002;[Anonymous]; Centre for informetric studies;SCIENTOMETRICS;1996
EGGHE_L(1996)32:563;135036;Egghe, L; Modelling multi-relational data with special attention to the average number of collaborators as a variable in informetric distributions;INFORM PROCESS MANAG;1996
MARKUSOV_V(1996)12:51;135092;Markusova, V; Impacts of ''Perestroyka'' and the FSU economic crisis upon communication in FSU science: A study of the life sciences (Reprinted from the proceedings of the 5th Conference of the International Society for Scientometrics and Informetrics, June 1995);PUBLISH RES Q;1996
AGUILLO_I(1996)35:279;135154;Aguillo, IF; Increasing the between-year stability of the impact factor in the science citation index;SCIENTOMETRICS;1996
EGGHE_L(1996)22:165;135194;Egghe, L; Averaging and globalising quotients of informetric and scientometric data;J INFORM SCI;1996
GARFIELD_E(1995)9:11;135261;GARFIELD, E; NEW INTERNATIONAL PROFESSIONAL SOCIETY SIGNALS THE MATURING OF SCIENTOMETRICS AND INFORMETRICS;SCIENTIST;1995
EGGHE_L(1995)46:426;135302;EGGHE, L; GENERALIZED SUCCESS-BREEDS-SUCCESS PRINCIPLE LEADING TO TIME-DEPENDENT INFORMETRIC DISTRIBUTIONS;J AM SOC INFORM SCI;1995
BURRELL_Q(1995)46:97;135373;BURRELL, Q; FRACTIONAL COUNTS FOR AUTHORSHIP ATTRIBUTION - A NUMERICAL STUDY;J AM SOC INFORM SCI;1995
[ANONYMO_(1995)22:36;135422;[Anonymous]; INTERNATIONAL-SOCIETY-FOR-SCIENTOMETRICS-AND-INFORMETRICS (ISSI);KNOWL ORGAN;1995
MILMAN_B(1994)31:45;135453;MILMAN, BL; INDIVIDUAL COCITATION CLUSTERS AS NUCLEI OF COMPLETE AND DYNAMIC INFORMETRIC MODELS OF SCIENTIFIC AND TECHNOLOGICAL AREAS;SCIENTOMETRICS;1994
ROUSSEAU_R(1994)30:385;135518;ROUSSEAU, R; SIMILARITIES BETWEEN INFORMETRICS AND ECONOMETRICS;SCIENTOMETRICS;1994
RUSSELL_J(1994)30:407;135558;RUSSELL, JM; BACK TO THE FUTURE FOR INFORMETRICS;SCIENTOMETRICS;1994
TURNER_W(1994)30:471;135594;TURNER, WA; WHATS IN AN R - INFOMETRICS OR INFORMETRICS;SCIENTOMETRICS;1994
GLANZEL_W(1994)30:5;135641;GLANZEL, W; SELECTED PAPERS PRESENTED AT THE 4TH INTERNATIONAL-CONFERENCE ON BIBLIOMETRICS, INFORMETRICS AND SCIENTOMETRICS - IN MEMORY OF PRICE,DEREK,JOHN,DESOLLA (1922-1983) SEPTEMBER 11-15, 1993, BERLIN (GERMANY) - PREFACE;SCIENTOMETRICS;1994
EGGHE_L(1994)30:35;135684;EGGHE, L; BRIDGING THE GAPS - CONCEPTUAL DISCUSSIONS ON INFORMETRICS;SCIENTOMETRICS;1994
TURNER_W(1994)30:269;135745;TURNER, WA; GEODE - OPTIMIZING DATA-FLOW REPRESENTATION TECHNIQUES IN A NETWORK INFORMATION-SYSTEM;SCIENTOMETRICS;1994
WAGNERDO_R(1994)30:303;135812;WAGNERDOBLER, R; REGULARITY AND IRREGULARITY IN THE DEVELOPMENT OF SCIENTIFIC DISCIPLINES - THE CASE OF MATHEMATICAL LOGIC;SCIENTOMETRICS;1994
BOOKSTEI_A(1994)30:353;135873;BOOKSTEIN, A; TOWARDS A MULTIDISCIPLINARY BRADFORD LAW;SCIENTOMETRICS;1994
QIU_L(1994)30:131;135917;QIU, LW; FREQUENCY-DISTRIBUTIONS OF HYPERTEXT PATH PATTERNS - A PRAGMATIC APPROACH;INFORM PROCESS MANAG;1994
BONITZ_M(1994)45:48;135973;BONITZ, M; INTERNATIONAL-CONFERENCE ON BIBLIOMETRICS, INFORMETRICS AND SCIENTOMETRIC .4.;NACHR DOK;1994
WAGNERDO_R(1994)29:15;136006;WAGNERDOBLER, R; THE FREQUENCY-DISTRIBUTION OF LEGAL DECISION CITATIONS IN THE GERMAN JURISDICTION;SCIENTOMETRICS;1994
SYLVAIN_C(1993)18:68;136056;SYLVAIN, C; INFORMETRICS-91 - SELECTED PAPERS FROM THE 3RD INTERNATIONAL-CONFERENCE-ON-INFORMETRICS, 9-12 AUGUST 1991, BANGALORE, INDIA - RAO,IKR;CAN J INFORM LIB SCI;1993
CRONIN_B(1993)25:216;136094;CRONIN, B; INFORMETRICS-91 - SELECTED PAPERS FROM THE 3RD INTERNATIONAL-CONFERENCE ON BIBLIOMETRICS, 9-12 AUGUST 1991, BANGALORE - RAO,RK;J LIBR INF SCI;1993
ROUSSEAU_R(1993)18:51;136130;ROUSSEAU, R; INFORMETRIC DISTRIBUTIONS - A TUTORIAL REVIEW;CAN J INFORM LIB SCI;1993
BURRELL_Q(1993)29:515;136207;BURRELL, QL; A REMARK ON THE GEOMETRY OF EGGHES DUAL IPPS;INFORM PROCESS MANAG;1993
OLUICVUK_V(1993)44:182;136256;OLUICVUKOVIC, V; WHY HAS BRADFORD LAW BEEN AN ELUSIVE PHENOMENON SO FAR;J AM SOC INFORM SCI;1993
BURRELL_Q(1993)44:61;136307;BURRELL, QL; YES, THE GIGP REALLY DOES WORK - AND IS WORKABLE;J AM SOC INFORM SCI;1993
BURRELL_Q(1992)28:637;136397;BURRELL, QL; A SIMPLE-MODEL FOR LINKED INFORMETRIC PROCESSES;INFORM PROCESS MANAG;1992
STOCK_W(1992)43:301;136452;STOCK, WG; ECONOMIC INFORMATION BY INFORMETRIC ONLINE RETRIEVAL;NACHR DOK;1992
ROUSSEAU_R(1992)25:77;136531;ROUSSEAU, R; CATEGORY THEORY AND INFORMETRICS - INFORMATION PRODUCTION PROCESSES;SCIENTOMETRICS;1992
EGGHE_L(1992)25:167;136583;EGGHE, L; GENERALIZED TRANSFER PRINCIPLES IN ECONOMETRICS AND INFORMETRICS;SCIENTOMETRICS;1992
NARANAN_S(1992)51:736;136636;NARANAN, S; STATISTICAL LAWS IN INFORMATION-SCIENCE, LANGUAGE AND SYSTEM OF NATURAL-NUMBERS - SOME STRIKING SIMILARITIES;J SCI IND RES INDIA;1992
BASU_A(1992)43:494;136716;BASU, A; HIERARCHICAL DISTRIBUTIONS AND BRADFORD LAW;J AM SOC INFORM SCI;1992
RAO_I(1992)42:242;136802;RAO, IKR; FROM LIBRAMETRY TO INFORMETRICS - AN OVERVIEW AND RANGANATHAN CONTRIBUTIONS;LIBRI;1992
SENGUPTA_I(1992)42:75;136869;SENGUPTA, IN; BIBLIOMETRICS, INFORMETRICS, SCIENTOMETRICS AND LIBRAMETRICS - AN OVERVIEW;LIBRI;1992
TAGUESUT_J(1992)28:1;137073;TAGUESUTCLIFFE, J; INFORMETRICS - INTRODUCTION;INFORM PROCESS MANAG;1992
BOOKSTEI_A(1992)28:75;137127;BOOKSTEIN, A; APPLICATION OF LOGLINEAR MODELS TO INFORMETRIC PHENOMENA;INFORM PROCESS MANAG;1992
WOLFRAM_D(1992)28:121;137188;WOLFRAM, D; APPLYING INFORMETRIC CHARACTERISTICS OF DATABASES TO IR SYSTEM FILE DESIGN, .1. INFORMETRIC MODELS;INFORM PROCESS MANAG;1992
WOLFRAM_D(1992)28:135;137256;WOLFRAM, D; APPLYING INFORMETRIC CHARACTERISTICS OF DATABASES TO IR SYSTEM FILE DESIGN, .2. SIMULATION COMPARISONS;INFORM PROCESS MANAG;1992
SCHOEPFL_U(1991)42:403;137327;SCHOEPFLIN, U; INFORMETRICS 89 90 - EGGHE,L, ROUSSEAU,R;NACHR DOK;1991
CRONIN_B(1991)47:227;137360;CRONIN, B; LET THE CREDITS ROLL - A PRELIMINARY EXAMINATION OF THE ROLE PLAYED BY MENTORS AND TRUSTED ASSESSORS IN DISCIPLINARY FORMATION;J DOC;1991
KHURSHID_A(1991)16:18;137420;KHURSHID, A; BIBLIOMETRIC, SCIENTOMETRIC AND INFORMETRIC DISTRIBUTIONS AND LAWS - A SELECTED BIBLIOGRAPHY;INT FORUM INFORM DOC;1991
TAGUE_J(1991)61:220;137457;TAGUE, J; INTRODUCTION TO INFORMETRICS - QUANTITATIVE METHODS IN LIBRARY, DOCUMENTATION AND INFORMATION-SCIENCE - EGGHE,L, LOUSSEAU,R;LIBR QUART;1991
BROOKES_B(1991)47:74;137492;BROOKES, BC; INTRODUCTION TO INFORMETRICS - QUANTITATIVE METHODS IN LIBRARY, DOCUMENTATION AND INFORMATION-SCIENCE - EGGHE,L, ROUSSEAU,R;J DOC;1991
